@relation traind

@attribute MEAN numeric
@attribute MAXF numeric
@attribute MINF numeric
@attribute RANGEF numeric
@attribute KURT numeric
@attribute SKEW numeric
@attribute F_Label {0,1,2,3,4,5,6,7,8}

@data
5.571375,5.950928,5.375671,0.575256,4.237423,2.157211,0
1.256766,1.402664,0.951385,0.451279,5.430088,1.376833,0
0.872921,1.026154,0.615311,0.410843,1.324223,0.082881,0
0.848334,1.018524,0.615311,0.403214,-0.057686,0.410513,0
1.339771,1.570511,1.058197,0.512314,-0.048065,0.835628,0
1.90749,2.183914,1.485062,0.698853,-1.040852,0.414533,0
5.315064,5.409241,5.078888,0.330353,-0.391103,0.026851,0
0.978068,1.111603,0.761795,0.349808,4.118915,1.023018,0
11.186045,11.327744,10.982895,0.344849,-0.06217,0.397678,0
1.133866,1.52092,0.677109,0.843811,-1.394578,0.542804,0
1.676977,1.834106,1.344681,0.489426,-0.902396,0.526287,0
6.212107,6.394577,5.949783,0.444794,-0.765289,-0.80365,0
6.104155,6.27594,5.789948,0.485992,-0.214691,-0.484483,0
0.812018,0.962067,0.515747,0.44632,4.792134,1.040861,0
0.810118,0.962067,0.515747,0.44632,4.344553,0.961906,0
6.104428,6.489944,5.670929,0.819016,-0.568342,0.713805,0
0.971431,1.112366,0.788498,0.323868,3.774787,1.009009,0
5.507493,5.620193,5.24025,0.379944,-1.007735,-0.290967,0
1.297914,1.469803,0.912094,0.557709,2.133836,1.020837,0
1.655791,1.791382,1.320267,0.471115,3.561053,0.639391,0
11.209442,11.406326,10.982895,0.423431,-0.060394,0.642758,0
11.229942,11.420059,10.982895,0.437164,-0.648728,0.566562,0
0.964096,1.095581,0.727844,0.367737,6.727,1.333166,0
0.769958,0.905228,0.489426,0.415802,3.629972,0.890988,0
5.732834,5.856323,5.375671,0.480652,0.567619,-1.213704,0
11.23419,11.420059,10.982895,0.437164,-0.802578,0.482071,0
1.693204,1.896667,1.376343,0.520325,0.16043,0.338889,0
6.032106,6.302261,5.670929,0.631332,-0.384658,0.907976,0
5.692154,5.950928,5.375671,0.575256,-1.122763,-0.112329,0
1.277106,1.433563,0.912094,0.521469,4.056611,0.879681,0
1.88002,2.12059,1.421738,0.698853,-0.998302,0.368448,0
0.760875,0.896835,0.453186,0.443649,3.463268,0.963495,0
1.239814,1.52092,0.920868,0.600052,-1.028012,-0.453105,0
0.816513,0.964355,0.515747,0.448608,4.790026,1.18326,0
5.356979,5.509186,5.158234,0.350952,-0.342826,0.542219,0
0.762261,0.896835,0.489426,0.40741,3.17434,0.94263,0
11.766799,12.217712,10.99968,1.218033,-1.138605,-0.716702,0
5.511496,5.620193,5.24025,0.379944,-0.562189,-0.453409,0
6.158422,6.374741,5.789948,0.584793,-1.103328,0.665933,0
1.671852,1.834106,1.344681,0.489426,-0.374412,0.833362,0
1.28939,1.454163,0.912094,0.542068,5.417159,1.351362,0
1.262011,1.419449,0.930023,0.489426,4.450471,1.252146,0
11.179975,11.327744,10.982895,0.344849,0.473219,0.508725,0
0.819439,0.964355,0.515747,0.448608,4.60046,1.175914,0
2.059027,2.737808,1.535034,1.202774,-1.472461,0.326431,0
0.976052,1.112366,0.761795,0.350571,3.229958,0.786889,0
1.357812,1.570511,1.038742,0.531769,0.242891,0.173049,0
0.821751,0.964355,0.515747,0.448608,4.274382,1.157603,0
1.656231,1.791382,1.344681,0.446701,1.94008,0.673961,0
0.964091,1.111984,0.727844,0.38414,7.016874,1.297795,0
0.967557,1.093674,0.72937,0.364304,4.407247,1.059952,0
11.185388,11.327744,10.982895,0.344849,0.024491,0.442537,0
1.308979,1.469803,1.056671,0.413132,1.241564,0.652104,0
1.358749,1.570511,1.038742,0.531769,0.387011,0.194373,0
1.666694,1.834106,1.344681,0.489426,0.559163,1.130111,0
11.17457,11.327744,10.982895,0.344849,0.185239,-0.068158,0
1.74741,1.98288,1.421738,0.561142,-1.207673,0.169409,0
1.263832,1.426315,0.930023,0.496292,3.860319,1.12168,0
5.360391,5.520248,5.158234,0.362015,-0.225733,0.614456,0
0.830334,0.97847,0.615311,0.363159,1.743832,1.002867,0
5.324043,5.460739,5.078888,0.381851,-0.159643,0.257816,0
11.181564,11.312485,10.99968,0.312805,0.424089,-0.317472,0
11.220293,11.678696,10.99968,0.679016,5.329425,2.453729,0
5.659307,5.950928,5.375671,0.575256,-0.936159,0.293354,0
11.285018,12.024307,10.99968,1.024628,2.675159,1.954481,0
1.805216,2.017212,1.421738,0.595474,-1.015263,0.082542,0
0.787464,0.933075,0.507355,0.42572,4.6585,1.052498,0
1.686108,1.834106,1.376343,0.457764,-1.199826,0.067038,0
5.99155,6.175613,5.626297,0.549316,-0.336075,0.430714,0
5.713039,5.950928,5.375671,0.575256,-0.761077,-0.365503,0
6.202009,6.394577,5.789948,0.60463,-1.418777,-0.432662,0
6.07463,6.266403,5.79071,0.475693,-0.875032,0.053338,0
5.992109,6.20079,5.626297,0.574493,0.442659,0.919275,0
1.029582,1.445389,0.677109,0.76828,1.707525,1.66441,0
1.679091,1.834106,1.344681,0.489426,-0.993466,0.415969,0
0.969494,1.112366,0.72937,0.382996,4.1063,1.013871,0
5.734082,5.873489,5.375671,0.497818,0.507747,-1.115885,0
0.807132,0.962067,0.515747,0.44632,3.80646,0.873934,0
1.229915,1.52092,0.920868,0.600052,-1.285708,-0.378258,0
0.818817,0.964355,0.515747,0.448608,4.635142,1.172422,0
5.709033,5.950928,5.375671,0.575256,-0.840978,-0.332305,0
0.825844,0.964355,0.636292,0.328064,2.740059,1.145583,0
1.664851,1.815033,1.320267,0.494766,0.372111,0.562345,0
11.243678,11.420059,10.987854,0.432205,-1.167957,0.26292,0
1.28149,1.433563,0.912094,0.521469,4.781353,1.103461,0
6.246792,6.479263,5.949783,0.52948,9.023285,2.000803,0
11.664567,12.228012,11.21788,1.010132,-0.761143,0.52049,0
5.351936,5.509186,5.158234,0.350952,-1.001755,0.331672,0
11.958568,12.805557,11.431503,1.374054,-0.829638,0.555826,0
0.983975,1.156998,0.677109,0.479889,0.452756,1.084692,0
1.661777,1.834106,1.344681,0.489426,1.581893,1.26248,0
0.821444,0.964355,0.515747,0.448608,4.288615,1.162264,0
11.409617,11.717606,11.168289,0.549316,-1.140398,0.451511,0
0.980125,1.112366,0.761795,0.350571,4.516963,0.970449,0
11.174888,11.312485,10.982895,0.32959,0.308374,0.048722,0
1.311767,1.502991,1.056671,0.44632,1.80517,0.724478,0
0.808935,0.962067,0.515747,0.44632,4.101293,0.914508,0
6.130106,6.336975,5.789948,0.547028,2.277881,1.564288,0
0.761184,0.896835,0.537109,0.359726,2.790122,0.997924,0
1.997798,2.737808,1.535034,1.202774,-1.072443,0.646431,0
6.249285,6.479263,5.949783,0.52948,10.079604,2.564999,0
0.814855,0.964355,0.515747,0.448608,4.655878,1.149223,0
0.776367,0.905228,0.489426,0.415802,4.940051,1.06038,0
6.191816,6.394577,5.789948,0.60463,-1.626484,-0.156282,0
6.110168,6.27594,5.789948,0.485992,0.949461,-0.705054,0
11.250033,11.442947,11.026001,0.416946,-1.321442,0.132585,0
11.46354,11.796951,11.168289,0.628662,-1.350579,0.274117,0
5.71827,5.950928,5.375671,0.575256,-0.498966,-0.479194,0
11.403316,12.179184,10.99968,1.179504,-0.466343,1.09246,0
6.251801,6.479263,5.949783,0.52948,6.994364,2.349874,0
0.849054,1.018524,0.615311,0.403214,-0.073025,0.384806,0
1.656198,1.791382,1.320267,0.471115,2.586468,0.635652,0
5.455556,5.620193,5.205154,0.415039,-0.6688,0.089249,0
1.307411,1.469803,1.056671,0.413132,1.03391,0.649267,0
0.772533,0.905228,0.489426,0.415802,4.037782,0.903698,0
11.87888,12.612534,11.388779,1.223755,-0.929118,0.519257,0
1.806024,2.017212,1.421738,0.595474,-1.00643,0.083143,0
0.819357,0.964355,0.515747,0.448608,4.621632,1.174271,0
0.794143,0.933075,0.58136,0.351715,3.445668,0.949393,0
11.175853,11.327744,10.982895,0.344849,0.060422,0.034737,0
0.963668,1.111984,0.727844,0.38414,7.026065,1.358607,0
1.285258,1.433563,0.912094,0.521469,5.796945,1.296564,0
5.461513,5.620193,5.205154,0.415039,-0.674578,0.053607,0
1.187199,1.52092,0.677109,0.843811,-1.686634,-0.013418,0
1.290146,1.454163,0.912094,0.542068,5.138934,1.30971,0
1.279137,1.433563,0.912094,0.521469,4.078175,0.976108,0
6.074338,6.266403,5.79071,0.475693,-0.87981,0.058176,0
5.438493,5.620193,5.205154,0.415039,-0.801296,0.060536,0
0.847786,1.015091,0.615311,0.39978,-0.057873,0.427617,0
0.973872,1.112366,0.793839,0.318527,3.162869,0.888699,0
1.349495,1.570511,1.081467,0.489044,-0.564302,0.321028,0
6.041384,6.214905,5.823517,0.391388,0.445585,-0.01561,0
6.001518,6.175613,5.626297,0.549316,-0.402591,-0.19257,0
5.734513,5.873489,5.375671,0.497818,0.466579,-1.080896,0
6.0243,6.196976,5.823517,0.373459,0.674159,0.138985,0
0.792807,0.933075,0.58136,0.351715,3.472243,0.962334,0
11.177813,11.327744,10.982895,0.344849,0.285225,0.339078,0
11.811994,12.472534,11.387253,1.085281,-0.989404,0.508068,0
1.212236,1.52092,0.677109,0.843811,-1.517673,-0.249794,0
6.245336,6.429672,5.949783,0.479889,4.29331,1.038447,0
1.283219,1.433563,0.912094,0.521469,5.165474,1.18348,0
5.683425,5.950928,5.375671,0.575256,-1.149031,-0.024538,0
1.256816,1.402664,0.951385,0.451279,5.347861,1.386709,0
5.330829,5.460739,5.078888,0.381851,-0.156265,0.5121,0
1.255558,1.404572,0.951385,0.453186,5.580841,1.419437,0
6.068386,6.380844,5.670929,0.709915,-0.793255,0.68593,0
6.111524,6.27594,5.789948,0.485992,1.342258,-0.725145,0
5.384156,5.525589,5.158234,0.367355,-0.93985,0.451413,0
11.925781,12.217712,11.431122,0.786591,0.916978,-0.961355,0
6.154252,6.3694,5.789948,0.579453,-0.904947,0.783234,0
0.974816,1.141739,0.677109,0.46463,1.140678,1.234973,0
11.416176,11.742783,11.168289,0.574493,-1.177338,0.42513,0
1.356908,1.570511,1.038742,0.531769,0.11313,0.161349,0
1.663399,1.794052,1.320267,0.473785,0.694684,0.533612,0
0.967447,1.093674,0.72937,0.364304,4.4097,1.074882,0
11.260671,11.48262,11.037445,0.445175,-1.07969,0.186244,0
6.01289,6.175613,5.701065,0.474548,0.79033,-0.314061,0
5.508566,5.620193,5.24025,0.379944,-0.90727,-0.332829,0
0.963723,1.111984,0.727844,0.38414,7.072003,1.345265,0
0.782265,0.915527,0.489426,0.426102,5.921787,1.171117,0
2.212421,2.737808,1.535034,1.202774,-1.478707,-0.344572,0
0.801148,0.933075,0.515747,0.417328,3.315207,0.85051,0
11.205026,11.376572,10.982895,0.393677,-0.095659,0.556342,0
0.963449,1.108932,0.637436,0.471497,2.972944,0.47719,0
12.022775,12.927628,11.431503,1.496124,-0.752578,0.594175,0
0.822987,0.964355,0.636292,0.328064,3.276291,1.175915,0
6.21961,6.394577,5.949783,0.444794,0.262058,-1.155246,0
0.77842,0.905228,0.489426,0.415802,5.259339,1.153004,0
2.120448,2.737808,1.535034,1.202774,-1.594279,0.041383,0
0.815341,0.964355,0.515747,0.448608,4.687266,1.156936,0
0.788459,0.933075,0.507355,0.42572,4.518537,1.027085,0
5.610558,5.950928,5.4039,0.547028,-0.010738,0.991091,0
1.334331,1.570511,1.058197,0.512314,1.049831,1.142931,0
5.666822,5.950928,5.375671,0.575256,-1.003214,0.19479,0
0.823366,0.964355,0.636292,0.328064,3.230302,1.162914,0
11.743054,12.330627,11.312866,1.017761,-0.982543,0.512718,0
0.836798,1.006317,0.615311,0.391006,0.670362,0.759501,0
1.891842,2.183914,1.421738,0.762177,-1.031511,0.388179,0
0.800109,0.933075,0.515747,0.417328,3.565173,0.846043,0
5.654552,5.950928,5.375671,0.575256,-0.866955,0.355504,0
6.171513,6.380844,5.789948,0.590897,-1.532228,0.30269,0
5.317768,5.424881,5.078888,0.345993,-0.241764,0.107666,0
1.782433,2.246094,1.475525,0.770569,1.29607,1.484276,0
6.175947,6.380844,5.789948,0.590897,-1.604454,0.194824,0
11.821463,12.4897,11.387253,1.102448,-0.987793,0.506159,0
1.656873,1.791382,1.344681,0.446701,2.092007,0.82493,0
5.982393,6.162643,5.626297,0.536346,1.011844,0.40898,0
1.678665,1.834106,1.344681,0.489426,-0.978199,0.437771,0
1.350733,1.570511,1.081467,0.489044,-0.518263,0.272817,0
0.76262,0.896835,0.489426,0.40741,3.159124,0.934453,0
11.257618,11.48262,11.037445,0.445175,-1.129154,0.151357,0
0.973911,1.112366,0.793839,0.318527,3.153985,0.884748,0
1.915899,2.526474,1.475525,1.050949,-0.492722,0.974629,0
1.683212,1.834106,1.344681,0.489426,-1.089813,0.202309,0
5.424839,5.571365,5.205154,0.366211,-1.534246,-0.168083,0
11.401836,11.717606,11.168289,0.549316,-1.060611,0.485581,0
0.980466,1.112366,0.761795,0.350571,4.785167,1.061432,0
5.612758,5.950928,5.375671,0.575256,-0.013066,0.966092,0
0.795742,0.933075,0.58136,0.351715,3.284599,0.925663,0
5.719408,5.950928,5.375671,0.575256,-0.456956,-0.486681,0
5.414506,5.540085,5.205154,0.33493,-1.499106,-0.020008,0
1.811217,2.017212,1.421738,0.595474,-0.970573,0.103451,0
0.825968,0.964355,0.636292,0.328064,2.701697,1.141566,0
6.154757,6.3694,5.789948,0.579453,-0.924792,0.771893,0
2.40666,2.737808,1.695633,1.042175,0.867543,-1.363713,0
1.268019,1.426315,0.930023,0.496292,2.854037,0.952711,0
0.976774,1.111603,0.761795,0.349808,3.870488,0.955674,0
0.871115,1.026154,0.615311,0.410843,1.110571,0.024162,0
11.76451,12.217712,10.99968,1.218033,-1.164767,-0.702678,0
5.977264,6.137466,5.626297,0.511169,2.30777,0.135175,0
0.863921,1.018524,0.615311,0.403214,0.32798,0.028912,0
0.794769,0.933075,0.58136,0.351715,3.351023,0.945249,0
0.790705,0.933075,0.58136,0.351715,3.732172,1.016459,0
11.708154,12.217712,10.99968,1.218033,-1.596357,-0.389632,0
1.681206,1.834106,1.344681,0.489426,-1.027535,0.323828,0
0.805453,0.947952,0.515747,0.432205,3.501221,0.831589,0
5.995465,6.175613,5.626297,0.549316,-0.695871,0.156357,0
11.356066,11.686707,11.094666,0.592041,-0.653508,0.499394,0
1.663747,1.834106,1.344681,0.489426,1.178579,1.237853,0
1.360287,1.570511,1.003265,0.567245,0.738907,0.256097,0
5.590277,5.950928,5.375671,0.575256,1.015159,1.458167,0
0.963914,1.111984,0.727844,0.38414,7.002797,1.343361,0
0.78531,0.933075,0.507355,0.42572,4.773988,1.164454,0
0.820135,0.964355,0.515747,0.448608,4.559296,1.173821,0
1.807712,2.017212,1.421738,0.595474,-0.992117,0.087016,0
6.08029,6.266403,5.79071,0.475693,-1.079042,0.10471,0
5.425783,5.571365,5.205154,0.366211,-1.52945,-0.17599,0
0.766487,0.905228,0.489426,0.415802,3.213309,0.89314,0
5.510805,5.620193,5.24025,0.379944,-0.663575,-0.421493,0
0.839727,1.006317,0.615311,0.391006,0.356661,0.682293,0
5.421813,5.571365,5.205154,0.366211,-1.541087,-0.114944,0
1.657646,1.768875,1.320267,0.448608,2.663253,0.621489,0
5.573942,5.950928,5.375671,0.575256,3.547657,2.038256,0
1.255702,1.404572,0.955582,0.44899,5.269852,1.44418,0
11.528499,11.966324,11.21788,0.748444,-0.849666,0.375101,0
0.978545,1.111603,0.761795,0.349808,4.01762,0.983673,0
5.627082,5.950928,5.375671,0.575256,-0.164666,0.804449,0
5.603431,5.950928,5.381012,0.569916,0.139237,1.115621,0
0.810207,0.962067,0.515747,0.44632,4.372708,0.967474,0
6.021692,6.196976,5.823517,0.373459,0.551397,0.123518,0
5.356094,5.509186,5.158234,0.350952,-0.478303,0.493224,0
0.965955,1.095581,0.727844,0.367737,5.349264,1.160575,0
1.315128,1.502991,1.058197,0.444794,2.46432,0.885865,0
6.083365,6.266403,5.79071,0.475693,-1.070145,0.025101,0
11.185936,11.357498,10.99968,0.357819,0.861096,-0.069098,0
5.383708,5.525589,5.158234,0.367355,-0.923638,0.460353,0
1.260408,1.419449,0.930023,0.489426,5.107399,1.355258,0
1.688793,1.882172,1.320267,0.561905,-0.53109,0.646763,0
6.016728,6.175613,5.760193,0.415421,0.811554,-0.091716,0
1.317485,1.503754,1.058197,0.445557,2.691637,0.950069,0
6.05483,6.266403,5.833054,0.43335,-0.284705,0.599014,0
1.301448,1.469803,0.946426,0.523376,1.261057,0.838237,0
11.178853,11.327744,10.982895,0.344849,0.352719,0.386307,0
1.670168,1.834106,1.344681,0.489426,-0.099926,0.937156,0
1.685896,1.834106,1.376343,0.457764,-1.195492,0.077866,0
5.389572,5.526352,5.158234,0.368118,-1.095495,0.348202,0
1.974023,2.737808,1.535034,1.202774,-0.858575,0.763236,0
5.564959,5.950928,5.375671,0.575256,6.755979,2.539586,0
1.323543,1.503754,1.058197,0.445557,2.226395,1.128159,0
6.121875,6.336975,5.789948,0.547028,2.903203,0.825953,0
5.976988,6.130981,5.626297,0.504684,2.507197,0.111219,0
5.598583,5.950928,5.381012,0.569916,0.4123,1.232469,0
0.980458,1.112366,0.761795,0.350571,4.653141,0.978363,0
1.084642,1.52092,0.677109,0.843811,-0.321417,1.085494,0
1.887507,2.157211,1.421738,0.735474,-1.020622,0.381524,0
6.011718,6.175613,5.701065,0.474548,0.726378,-0.373856,0
6.092505,6.266403,5.79071,0.475693,-0.973443,-0.137488,0
6.086745,6.489944,5.670929,0.819016,-0.543636,0.732363,0
5.987234,6.163025,5.626297,0.536728,0.256081,0.467767,0
1.296648,1.469803,0.912094,0.557709,2.488778,1.094827,0
1.283734,1.433563,0.912094,0.521469,5.31254,1.20715,0
5.319102,5.433655,5.078888,0.354767,-0.148681,0.169237,0
5.978603,6.137466,5.626297,0.511169,1.401849,0.152434,0
1.668587,1.834106,1.344681,0.489426,0.1785,1.027869,0
1.256528,1.404572,0.955582,0.44899,5.312936,1.443095,0
11.780702,12.217712,11.052322,1.16539,-0.970352,-0.800422,0
1.268306,1.426315,0.930023,0.496292,2.827763,0.943256,0
1.192381,1.52092,0.677109,0.843811,-1.668609,-0.065838,0
12.035693,12.939835,11.431503,1.508331,-0.761992,0.5903,0
1.270526,1.433563,0.930023,0.50354,2.80003,0.896891,0
6.207643,6.394577,5.789948,0.60463,-1.059755,-0.667449,0
5.609124,5.950928,5.4039,0.547028,-0.007077,1.007964,0
1.290257,1.454163,0.912094,0.542068,5.083683,1.304586,0
11.532196,11.966324,11.21788,0.748444,-0.840968,0.376175,0
6.223538,6.394577,5.949783,0.444794,0.886068,-1.292796,0
0.783227,0.915527,0.489426,0.426102,5.911435,1.166907,0
1.30952,1.469803,1.056671,0.413132,1.325926,0.654461,0
1.271181,1.433563,0.930023,0.50354,2.692916,0.900234,0
6.019183,6.175613,5.823517,0.352097,0.435982,0.069477,0
1.261106,1.52092,0.870895,0.650024,-1.321187,0.245664,0
2.105791,2.737808,1.535034,1.202774,-1.596594,0.087233,0
5.543688,5.807877,5.375671,0.432205,7.833785,2.523377,0
1.230567,1.52092,0.920868,0.600052,-1.271575,-0.383647,0
1.296796,1.469803,0.912094,0.557709,2.445069,1.087055,0
5.542757,5.807877,5.375671,0.432205,8.57833,2.655058,0
0.964806,1.095581,0.727844,0.367737,6.285468,1.288544,0
1.354385,1.570511,1.038742,0.531769,-0.208453,0.176125,0
5.9795,6.152725,5.626297,0.526428,1.344672,0.512582,0
11.186245,11.361694,10.99968,0.362015,0.865814,-0.058343,0
0.779429,0.905228,0.489426,0.415802,5.552683,1.142843,0
11.178602,11.327744,10.982895,0.344849,0.195093,0.26747,0
1.332076,1.519775,1.058197,0.461578,0.930147,1.121469,0
0.963704,1.111984,0.727844,0.38414,7.022189,1.35909,0
6.221841,6.394577,5.949783,0.444794,0.629879,-1.24731,0
1.046324,1.470184,0.677109,0.793076,0.857882,1.462487,0
0.862226,1.018524,0.615311,0.403214,0.206965,0.060999,0
0.838965,1.006317,0.615311,0.391006,0.422743,0.701985,0
11.447877,11.769485,11.168289,0.601196,-1.337644,0.320808,0
5.545281,5.807877,5.375671,0.432205,6.564837,2.298947,0
0.978388,1.111603,0.761795,0.349808,3.996127,0.987869,0
1.666409,1.834106,1.344681,0.489426,0.611986,1.142207,0
6.039011,6.214905,5.823517,0.391388,0.37421,0.097931,0
2.000371,2.737808,1.535034,1.202774,-1.095399,0.63268,0
11.199192,11.354446,10.982895,0.371552,-0.280995,0.393858,0
0.775511,0.905228,0.489426,0.415802,4.644463,1.024274,0
0.980082,1.112366,0.761795,0.350571,4.524327,0.970898,0
0.775112,0.905228,0.489426,0.415802,4.844713,0.982138,0
0.966135,1.095581,0.727844,0.367737,5.278861,1.147376,0
5.313764,5.409241,5.078888,0.330353,-0.356342,-0.005422,0
5.681907,5.950928,5.375671,0.575256,-1.150052,-0.007699,0
5.734656,5.856323,5.375671,0.480652,1.124733,-1.37905,0
2.24366,2.737808,1.535034,1.202774,-1.35071,-0.485699,0
0.76973,0.905228,0.489426,0.415802,3.603435,0.890679,0
0.789943,0.933075,0.58136,0.351715,3.770422,1.024627,0
6.079708,6.266403,5.79071,0.475693,-1.068968,0.107479,0
1.36242,1.570511,1.003265,0.567245,1.140051,0.430869,0
11.251101,11.442947,11.026001,0.416946,-1.32354,0.115763,0
2.325915,2.737808,1.695633,1.042175,-0.436811,-0.969098,0
11.17781,11.327744,10.982895,0.344849,0.281913,0.339668,0
5.710295,5.950928,5.375671,0.575256,-0.826519,-0.336373,0
0.980095,1.112366,0.761795,0.350571,4.479825,0.983567,0
2.280151,2.737808,1.535034,1.202774,-1.050057,-0.693443,0
0.813911,0.962067,0.515747,0.44632,4.502147,1.115962,0
0.824821,0.964355,0.636292,0.328064,2.980198,1.165719,0
1.667508,1.834106,1.344681,0.489426,0.389712,1.087615,0
0.963957,1.111984,0.727844,0.38414,6.995774,1.333505,0
2.257342,2.737808,1.535034,1.202774,-1.274587,-0.550492,0
11.342237,11.674881,11.094666,0.580215,-0.761456,0.450641,0
0.776138,0.905228,0.489426,0.415802,4.882236,1.047633,0
5.475613,5.620193,5.205154,0.415039,-0.594386,-0.139732,0
5.317327,5.424881,5.078888,0.345993,-0.280343,0.086009,0
1.658954,1.791382,1.344681,0.446701,1.970425,1.154243,0
1.658287,1.773071,1.320267,0.452805,2.399982,0.596743,0
0.878801,1.031494,0.615311,0.416183,1.886158,0.479235,0
5.977768,6.137466,5.626297,0.511169,1.983387,0.1548,0
5.732467,5.950928,5.375671,0.575256,0.188845,-0.546984,0
1.28089,1.433563,0.912094,0.521469,4.58382,1.068249,0
6.086347,6.266403,5.79071,0.475693,-0.99824,-0.072477,0
0.79468,0.933075,0.58136,0.351715,3.355822,0.947358,0
6.0269,6.196976,5.823517,0.373459,0.622078,0.274077,0
0.849967,1.018524,0.615311,0.403214,-0.084398,0.35506,0
1.302143,1.469803,0.946426,0.523376,1.266803,0.800423,0
5.993035,6.222153,5.626297,0.595856,0.454177,0.935807,0
0.81788,0.964355,0.515747,0.448608,4.687615,1.176619,0
0.977458,1.112366,0.761795,0.350571,3.411345,0.788871,0
5.538186,5.807877,5.337906,0.469971,14.439843,3.489346,0
11.513338,11.925125,11.168289,0.756836,-0.949911,0.339102,0
1.810328,2.296448,1.475525,0.820923,0.954764,1.42552,0
5.597362,5.950928,5.381012,0.569916,0.481567,1.260608,0
2.272142,2.737808,1.535034,1.202774,-1.15084,-0.634453,0
0.797573,0.933075,0.515747,0.417328,3.538222,0.875508,0
0.86129,1.018524,0.615311,0.403214,0.145152,0.081145,0
0.785258,0.933075,0.507355,0.42572,4.768612,1.165695,0
6.225234,6.394577,5.949783,0.444794,1.238524,-1.369631,0
1.720815,1.925659,1.41983,0.505829,-0.155021,0.691091,0
5.996713,6.175613,5.626297,0.549316,-0.729735,0.067808,0
1.654283,1.768875,1.320267,0.448608,3.460537,0.805506,0
1.364434,1.570511,1.003265,0.567245,1.451751,0.791319,0
6.043781,6.238174,5.823517,0.414658,1.306872,0.586488,0
11.205523,11.678696,10.99968,0.679016,11.827575,3.210313,0
5.998816,6.175613,5.626297,0.549316,-0.632145,-0.056841,0
5.979196,6.152725,5.626297,0.526428,1.46285,0.501192,0
0.965419,1.108932,0.637436,0.471497,2.714814,0.36439,0
1.262455,1.419449,0.930023,0.489426,4.256762,1.218968,0
5.334789,5.460739,5.078888,0.381851,-0.285789,0.672815,0
5.310491,5.407333,5.078888,0.328445,0.123168,0.011822,0
0.758724,0.896835,0.453186,0.443649,3.645556,0.99386,0
6.006366,6.232071,5.626297,0.605774,0.08514,1.001284,0
1.256679,1.402664,0.951385,0.451279,5.434583,1.380991,0
11.26791,11.492538,11.037445,0.455093,-0.96156,0.211859,0
11.174902,11.312485,11.022949,0.289536,0.308137,0.057997,0
5.559392,5.950928,5.375671,0.575256,9.965998,2.87909,0
5.371572,5.522537,5.158234,0.364304,-0.467682,0.613947,0
0.781832,0.915527,0.489426,0.426102,5.87479,1.169517,0
5.373532,5.522537,5.158234,0.364304,-0.519626,0.609214,0
5.458993,5.620193,5.205154,0.415039,-0.659499,0.090021,0
